User_ID,Session_ID,Activities,Timestamp,Devices,Region,Channel,Product_Category,Payment_Method,Revenue,Bounce_Flag
USR00117,SES00117,Product View,2026-06-21 21:00:50,Mobile,West,Friends,Sport,Card,0.0,No
USR00117,SES00117,Add To Cart,2026-06-21 21:07:50,Mobile,East,Organic,Fashion,Online,0.0,No
USR00117,SES00117,Purchase,2026-06-21 21:13:50,Mobile,East,Social Media,Fashion,Credit Card,1466.81,No
USR00118,SES00118,Visit,2026-05-26 04:06:18,Mobile,South,Friends,Fashion,Card,0.0,Yes
USR00118,SES00118,Product View,2026-05-26 04:09:18,Mobile,Norht,Organic,Electronics,Online,0.0,Yes
USR00119,SES00119,Visit,2026-06-06 12:54:42,Tablet,West,Email,Fashion,Online,0.0,Yes
USR00119,SES00119,Product View,2026-06-06 12:56:42,Tablet,West,Social Media,Beauty,Credit Card,0.0,Yes
USR00120,SES00120,Visit,2026-05-28 22:28:24,Mobile,West,Social Media,Home,Online,0.0,Yes
USR00120,SES00120,Product View,2026-05-28 22:34:24,Desktop,Norht,Friends,Beauty,Credit Card,0.0,Yes
USR00121,SES00121,Visit,2026-06-18 11:33:56,Desktop,South,Organic,Beauty,Card,0.0,Yes
USR00121,SES00121,Product View,2026-06-18 11:37:56,Mobile,East,Friends,Beauty,Credit Card,0.0,Yes
USR00121,SES00121,Add To Cart,2026-06-18 11:41:56,Tablet,West,Google Ads,Electronics,Card,0.0,Yes
USR00122,SES00122,Visit,2026-06-04 23:43:17,Tablet,South,Organic,Fashion,Online,0.0,Yes
USR00123,SES00123,Visit,2026-06-08 07:25:35,Desktop,East,Organic,Sport,Credit Card,0.0,Yes
USR00123,SES00123,Product View,2026-06-08 07:32:35,Mobile,South,Organic,Home,Card,0.0,Yes
USR00124,SES00124,Visit,2026-06-12 06:50:58,Tablet,East,Social Media,Beauty,Online,0.0,Yes
USR00124,SES00124,Product View,2026-06-12 06:53:58,Mobile,East,Friends,Electronics,Online,0.0,Yes
USR00125,SES00125,Visit,2026-06-02 23:14:09,Mobile,East,Email,Sport,Credit Card,0.0,Yes
USR00125,SES00125,Product View,2026-06-02 23:17:09,Desktop,West,Friends,Fashion,Credit Card,0.0,Yes
USR00126,SES00126,Visit,2026-05-30 20:32:51,Desktop,South,Social Media,Sport,Online,0.0,No
USR00126,SES00126,Product View,2026-05-30 20:38:51,Tablet,West,Friends,Home,Credit Card,0.0,No
USR00126,SES00126,Add To Cart,2026-05-30 20:40:51,Mobile,East,Social Media,Electronics,Online,0.0,No
USR00126,SES00126,Purchase,2026-05-30 20:44:51,Tablet,East,Email,Fashion,Online,855.3,No
USR00127,SES00127,Visit,2026-06-12 05:06:02,Tablet,East,Email,Sport,Credit Card,0.0,Yes
USR00128,SES00128,Visit,2026-05-31 11:47:12,Tablet,Norht,Google Ads,Sport,Card,0.0,Yes
USR00128,SES00128,Product View,2026-05-31 11:50:12,Mobile,Norht,Organic,Sport,Credit Card,0.0,Yes
USR00129,SES00129,Visit,2026-06-19 21:46:05,Tablet,West,Friends,Beauty,Online,0.0,Yes
USR00129,SES00129,Product View,2026-06-19 21:50:05,Mobile,East,Organic,Beauty,Card,0.0,Yes
USR00129,SES00129,Add To Cart,2026-06-19 21:54:05,Tablet,South,Organic,Electronics,Online,0.0,Yes
USR00130,SES00130,Visit,2026-06-24 06:28:31,Desktop,Norht,Organic,Beauty,Card,0.0,Yes
USR00131,SES00131,Visit,2026-05-25 08:56:34,Desktop,South,Friends,Fashion,Credit Card,0.0,No
USR00131,SES00131,Product View,2026-05-25 09:00:34,Desktop,Norht,Social Media,Beauty,Card,0.0,No
USR00131,SES00131,Add To Cart,2026-05-25 09:04:34,Desktop,West,Friends,Sport,Credit Card,0.0,No
USR00131,SES00131,Purchase,2026-05-25 09:08:34,Mobile,East,Email,Electronics,Online,933.28,No
USR00132,SES00132,Visit,2026-06-23 14:18:17,Desktop,South,Friends,Electronics,Online,0.0,Yes
USR00132,SES00132,Product View,2026-06-23 14:25:17,Desktop,Norht,Organic,Sport,Card,0.0,Yes
USR00133,SES00133,Visit,2026-06-12 15:49:40,Tablet,South,Google Ads,Beauty,Card,0.0,No
USR00133,SES00133,Product View,2026-06-12 15:51:40,Tablet,Norht,Email,Fashion,Card,0.0,No
USR00133,SES00133,Add To Cart,2026-06-12 15:55:40,Desktop,South,Friends,Electronics,Card,0.0,No
USR00134,SES00134,Visit,2026-06-12 18:14:42,Desktop,East,Google Ads,Electronics,Card,0.0,Yes
USR00134,SES00134,Product View,2026-06-12 18:17:42,Desktop,South,Email,Sport,Credit Card,0.0,Yes
USR00134,SES00134,Add To Cart,2026-06-12 18:19:42,Mobile,Norht,Friends,Fashion,Credit Card,0.0,Yes
USR00135,SES00135,Visit,2026-06-13 11:21:55,Tablet,West,Social Media,Beauty,Credit Card,0.0,Yes
USR00135,SES00135,Product View,2026-06-13 11:25:55,Mobile,West,Google Ads,Electronics,Card,0.0,Yes
USR00136,SES00136,Visit,2026-06-18 14:51:52,Tablet,East,Social Media,Fashion,Credit Card,0.0,Yes
USR00136,SES00136,Product View,2026-06-18 14:54:52,Tablet,Norht,Social Media,Fashion,Online,0.0,Yes
USR00137,SES00137,Visit,2026-06-23 12:43:33,Desktop,South,Social Media,Electronics,Credit Card,0.0,Yes
USR00137,SES00137,Product View,2026-06-23 12:48:33,Tablet,Norht,Email,Electronics,Card,0.0,Yes
USR00137,SES00137,Add To Cart,2026-06-23 12:51:33,Mobile,East,Email,Beauty,Credit Card,0.0,Yes
USR00138,SES00138,Visit,2026-06-23 12:59:07,Mobile,South,Organic,Electronics,Card,0.0,Yes
USR00139,SES00139,Visit,2026-05-30 12:17:13,Tablet,East,Google Ads,Fashion,Card,0.0,Yes
USR00140,SES00140,Visit,2026-06-08 23:27:32,Desktop,South,Email,Beauty,Card,0.0,Yes
USR00140,SES00140,Product View,2026-06-08 23:32:32,Desktop,Norht,Friends,Beauty,Credit Card,0.0,Yes
USR00141,SES00141,Visit,2026-06-13 01:45:54,Mobile,Norht,Friends,Electronics,Card,0.0,No
USR00141,SES00141,Product View,2026-06-13 01:52:54,Tablet,Norht,Organic,Sport,Online,0.0,No
USR00141,SES00141,Add To Cart,2026-06-13 01:55:54,Tablet,East,Social Media,Beauty,Card,0.0,No
USR00141,SES00141,Purchase,2026-06-13 01:57:54,Tablet,East,Social Media,Electronics,Card,1743.62,No
USR00142,SES00142,Visit,2026-06-17 11:23:13,Tablet,Norht,Social Media,Fashion,Credit Card,0.0,Yes
USR00142,SES00142,Product View,2026-06-17 11:28:13,Desktop,West,Friends,Sport,Credit Card,0.0,Yes
USR00143,SES00143,Visit,2026-05-27 06:45:31,Mobile,Norht,Email,Home,Online,0.0,Yes
USR00143,SES00143,Product View,2026-05-27 06:47:31,Tablet,Norht,Email,Sport,Card,0.0,Yes
USR00144,SES00144,Visit,2026-05-27 09:56:23,Tablet,East,Friends,Sport,Online,0.0,No
USR00144,SES00144,Product View,2026-05-27 10:02:23,Desktop,West,Friends,Beauty,Credit Card,0.0,No
USR00144,SES00144,Add To Cart,2026-05-27 10:04:23,Desktop,South,Friends,Fashion,Credit Card,0.0,No
USR00144,SES00144,Purchase,2026-05-27 10:11:23,Tablet,West,Friends,Beauty,Online,933.6,No
USR00145,SES00145,Visit,2026-06-14 11:46:23,Mobile,South,Organic,Home,Credit Card,0.0,Yes
USR00145,SES00145,Product View,2026-06-14 11:51:23,Mobile,West,Friends,Electronics,Online,0.0,Yes
USR00146,SES00146,Visit,2026-06-15 20:04:13,Tablet,Norht,Email,Sport,Card,0.0,Yes
USR00146,SES00146,Product View,2026-06-15 20:08:13,Desktop,West,Email,Electronics,Online,0.0,Yes
USR00147,SES00147,Visit,2026-06-07 14:00:35,Mobile,East,Organic,Beauty,Card,0.0,Yes
USR00147,SES00147,Product View,2026-06-07 14:03:35,Tablet,East,Friends,Home,Online,0.0,Yes
USR00148,SES00148,Visit,2026-05-24 23:28:38,Desktop,Norht,Email,Beauty,Card,0.0,Yes
USR00149,SES00149,Visit,2026-06-01 13:01:08,Desktop,East,Organic,Beauty,Credit Card,0.0,Yes
USR00149,SES00149,Product View,2026-06-01 13:06:08,Desktop,Norht,Email,Sport,Credit Card,0.0,Yes
USR00149,SES00149,Add To Cart,2026-06-01 13:11:08,Tablet,Norht,Friends,Fashion,Credit Card,0.0,Yes
USR00150,SES00150,Visit,2026-06-07 06:16:34,Tablet,West,Friends,Electronics,Card,0.0,Yes
USR00150,SES00150,Product View,2026-06-07 06:21:34,Mobile,East,Email,Fashion,Online,0.0,Yes
USR00150,SES00150,Add To Cart,2026-06-07 06:26:34,Tablet,East,Email,Fashion,Card,0.0,Yes
USR00151,SES00151,Visit,2026-06-07 10:25:00,Mobile,South,Social Media,Beauty,Credit Card,0.0,No
USR00151,SES00151,Product View,2026-06-07 10:32:00,Tablet,Norht,Google Ads,Fashion,Credit Card,0.0,No
USR00152,SES00152,Visit,2026-06-24 05:59:47,Desktop,South,Google Ads,Electronics,Online,0.0,Yes
USR00153,SES00153,Visit,2026-06-04 15:11:12,Tablet,South,Email,Home,Online,0.0,Yes
USR00154,SES00154,Visit,2026-05-28 16:51:01,Desktop,East,Friends,Beauty,Card,0.0,No
USR00154,SES00154,Product View,2026-05-28 16:55:01,Desktop,South,Email,Beauty,Credit Card,0.0,No
USR00154,SES00154,Add To Cart,2026-05-28 17:01:01,Tablet,West,Social Media,Sport,Credit Card,0.0,No
USR00154,SES00154,Purchase,2026-05-28 17:05:01,Desktop,West,Email,Beauty,Card,342.45,No
USR00155,SES00155,Visit,2026-06-05 12:52:51,Mobile,Norht,Email,Home,Online,0.0,Yes
USR00155,SES00155,Product View,2026-06-05 12:57:51,Desktop,South,Social Media,Electronics,Credit Card,0.0,Yes
USR00156,SES00156,Visit,2026-06-13 06:39:28,Desktop,Norht,Friends,Home,Card,0.0,Yes
USR00157,SES00157,Visit,2026-06-08 14:31:08,Desktop,Norht,Email,Beauty,Card,0.0,No
USR00157,SES00157,Product View,2026-06-08 14:37:08,Mobile,West,Google Ads,Electronics,Credit Card,0.0,No
USR00158,SES00158,Visit,2026-06-08 22:07:03,Desktop,South,Social Media,Electronics,Card,0.0,Yes
USR00158,SES00158,Product View,2026-06-08 22:09:03,Desktop,Norht,Social Media,Home,Online,0.0,Yes
USR00159,SES00159,Visit,2026-06-17 18:32:09,Tablet,South,Friends,Home,Online,0.0,Yes
USR00160,SES00160,Visit,2026-06-03 20:54:50,Mobile,South,Social Media,Electronics,Card,0.0,Yes
USR00160,SES00160,Product View,2026-06-03 20:58:50,Tablet,East,Google Ads,Home,Online,0.0,Yes
USR00161,SES00161,Visit,2026-06-03 19:29:08,Tablet,East,Friends,Beauty,Credit Card,0.0,No
USR00161,SES00161,Product View,2026-06-03 19:34:08,Desktop,East,Google Ads,Sport,Online,0.0,No
USR00161,SES00161,Add To Cart,2026-06-03 19:37:08,Desktop,South,Google Ads,Fashion,Credit Card,0.0,No
USR00162,SES00162,Visit,2026-06-21 05:35:04,Tablet,West,Google Ads,Home,Credit Card,0.0,No
USR00162,SES00162,Product View,2026-06-21 05:39:04,Desktop,South,Google Ads,Beauty,Credit Card,0.0,No
USR00162,SES00162,Add To Cart,2026-06-21 05:43:04,Mobile,West,Social Media,Beauty,Credit Card,0.0,No
USR00162,SES00162,Purchase,2026-06-21 05:49:04,Mobile,West,Social Media,Fashion,Online,647.45,No
USR00163,SES00163,Visit,2026-06-14 07:45:30,Desktop,East,Organic,Beauty,Card,0.0,Yes
USR00163,SES00163,Product View,2026-06-14 07:51:30,Mobile,Norht,Organic,Home,Credit Card,0.0,Yes
USR00164,SES00164,Visit,2026-06-02 06:50:30,Tablet,West,Social Media,Electronics,Credit Card,0.0,Yes
USR00164,SES00164,Product View,2026-06-02 06:55:30,Tablet,West,Google Ads,Fashion,Online,0.0,Yes
USR00165,SES00165,Visit,2026-05-30 21:55:18,Tablet,South,Organic,Fashion,Card,0.0,Yes
USR00166,SES00166,Visit,2026-05-27 06:22:03,Mobile,Norht,Email,Home,Online,0.0,Yes
USR00167,SES00167,Visit,2026-06-06 11:33:50,Tablet,West,Organic,Fashion,Card,0.0,Yes
USR00168,SES00168,Visit,2026-06-20 20:26:29,Tablet,East,Google Ads,Electronics,Online,0.0,Yes
USR00169,SES00169,Visit,2026-06-20 01:01:20,Mobile,South,Google Ads,Home,Card,0.0,Yes
USR00170,SES00170,Visit,2026-05-31 18:16:59,Mobile,South,Email,Home,Card,0.0,Yes
USR00171,SES00171,Visit,2026-06-12 08:17:21,Tablet,South,Friends,Beauty,Online,0.0,Yes
USR00171,SES00171,Product View,2026-06-12 08:24:21,Desktop,West,Google Ads,Sport,Card,0.0,Yes
USR00172,SES00172,Visit,2026-05-26 18:49:08,Desktop,Norht,Social Media,Beauty,Card,0.0,Yes
USR00172,SES00172,Product View,2026-05-26 18:51:08,Tablet,Norht,Social Media,Beauty,Card,0.0,Yes
USR00173,SES00173,Visit,2026-06-21 03:51:40,Tablet,South,Google Ads,Sport,Card,0.0,Yes
USR00173,SES00173,Product View,2026-06-21 03:53:40,Desktop,Norht,Social Media,Home,Online,0.0,Yes
USR00174,SES00174,Visit,2026-06-23 18:29:02,Tablet,Norht,Google Ads,Electronics,Card,0.0,No
USR00174,SES00174,Product View,2026-06-23 18:32:02,Mobile,South,Organic,Fashion,Card,0.0,No
USR00174,SES00174,Add To Cart,2026-06-23 18:34:02,Tablet,Norht,Friends,Sport,Credit Card,0.0,No
USR00174,SES00174,Purchase,2026-06-23 18:39:02,Desktop,South,Organic,Beauty,Credit Card,567.88,No
USR00175,SES00175,Visit,2026-06-02 12:43:52,Tablet,East,Google Ads,Electronics,Credit Card,0.0,Yes
USR00175,SES00175,Product View,2026-06-02 12:49:52,Tablet,West,Google Ads,Electronics,Credit Card,0.0,Yes
USR00176,SES00176,Visit,2026-06-17 15:09:29,Desktop,West,Email,Home,Online,0.0,No
USR00176,SES00176,Product View,2026-06-17 15:14:29,Mobile,Norht,Friends,Beauty,Card,0.0,No
USR00176,SES00176,Add To Cart,2026-06-17 15:17:29,Desktop,Norht,Friends,Fashion,Card,0.0,No
USR00176,SES00176,Purchase,2026-06-17 15:20:29,Tablet,South,Social Media,Beauty,Card,1941.62,No
USR00177,SES00177,Visit,2026-06-21 04:29:24,Mobile,West,Email,Sport,Credit Card,0.0,Yes
USR00178,SES00178,Visit,2026-05-27 00:07:58,Tablet,Norht,Email,Fashion,Card,0.0,Yes
USR00178,SES00178,Product View,2026-05-27 00:11:58,Mobile,East,Social Media,Electronics,Online,0.0,Yes
USR00178,SES00178,Add To Cart,2026-05-27 00:16:58,Desktop,East,Email,Home,Credit Card,0.0,Yes
USR00179,SES00179,Visit,2026-06-20 15:57:49,Mobile,East,Email,Fashion,Card,0.0,Yes
USR00179,SES00179,Product View,2026-06-20 15:59:49,Desktop,East,Organic,Home,Online,0.0,Yes
USR00180,SES00180,Visit,2026-06-18 03:09:28,Desktop,East,Google Ads,Home,Card,0.0,Yes
USR00180,SES00180,Product View,2026-06-18 03:12:28,Desktop,West,Social Media,Home,Credit Card,0.0,Yes
USR00180,SES00180,Add To Cart,2026-06-18 03:15:28,Mobile,West,Friends,Home,Online,0.0,Yes
USR00181,SES00181,Visit,2026-05-25 08:04:51,Mobile,East,Social Media,Sport,Card,0.0,Yes
USR00181,SES00181,Product View,2026-05-25 08:09:51,Mobile,Norht,Social Media,Sport,Credit Card,0.0,Yes
USR00182,SES00182,Visit,2026-05-29 08:09:28,Mobile,South,Social Media,Electronics,Online,0.0,Yes
USR00182,SES00182,Product View,2026-05-29 08:13:28,Mobile,Norht,Friends,Sport,Card,0.0,Yes
USR00183,SES00183,Visit,2026-05-30 19:35:23,Desktop,Norht,Friends,Sport,Online,0.0,No
USR00183,SES00183,Product View,2026-05-30 19:39:23,Desktop,Norht,Google Ads,Sport,Online,0.0,No
USR00183,SES00183,Add To Cart,2026-05-30 19:42:23,Mobile,East,Organic,Home,Card,0.0,No
USR00183,SES00183,Purchase,2026-05-30 19:45:23,Tablet,East,Email,Electronics,Credit Card,1512.88,No
USR00184,SES00184,Visit,2026-06-02 15:23:55,Mobile,West,Email,Beauty,Credit Card,0.0,Yes
USR00184,SES00184,Product View,2026-06-02 15:25:55,Mobile,South,Google Ads,Sport,Card,0.0,Yes
USR00185,SES00185,Visit,2026-06-07 03:04:20,Desktop,East,Google Ads,Sport,Card,0.0,Yes
USR00186,SES00186,Visit,2026-06-02 14:21:47,Tablet,Norht,Organic,Fashion,Card,0.0,Yes
USR00187,SES00187,Visit,2026-06-20 04:56:57,Desktop,Norht,Email,Home,Card,0.0,No
USR00187,SES00187,Product View,2026-06-20 04:59:57,Mobile,South,Social Media,Electronics,Online,0.0,No
USR00187,SES00187,Add To Cart,2026-06-20 05:05:57,Desktop,Norht,Google Ads,Electronics,Card,0.0,No
USR00187,SES00187,Purchase,2026-06-20 05:12:57,Tablet,West,Social Media,Home,Credit Card,1311.39,No
USR00188,SES00188,Visit,2026-06-05 20:46:16,Tablet,East,Friends,Electronics,Credit Card,0.0,No
USR00189,SES00189,Visit,2026-06-13 12:18:28,Mobile,Norht,Social Media,Electronics,Credit Card,0.0,Yes
USR00189,SES00189,Product View,2026-06-13 12:25:28,Desktop,Norht,Friends,Home,Online,0.0,Yes
USR00190,SES00190,Visit,2026-05-30 01:07:30,Mobile,South,Organic,Beauty,Card,0.0,No
USR00190,SES00190,Product View,2026-05-30 01:11:30,Tablet,Norht,Email,Sport,Online,0.0,No
USR00190,SES00190,Add To Cart,2026-05-30 01:13:30,Mobile,Norht,Friends,Sport,Online,0.0,No
USR00190,SES00190,Purchase,2026-05-30 01:16:30,Desktop,East,Social Media,Fashion,Card,1913.5,No
USR00191,SES00191,Visit,2026-06-20 02:22:44,Desktop,East,Friends,Fashion,Credit Card,0.0,Yes
USR00191,SES00191,Product View,2026-06-20 02:25:44,Desktop,South,Social Media,Electronics,Credit Card,0.0,Yes
USR00192,SES00192,Visit,2026-06-15 15:08:29,Mobile,East,Organic,Sport,Online,0.0,Yes
USR00192,SES00192,Product View,2026-06-15 15:10:29,Tablet,East,Friends,Fashion,Credit Card,0.0,Yes
USR00193,SES00193,Visit,2026-06-02 06:51:19,Desktop,West,Google Ads,Home,Credit Card,0.0,Yes
USR00194,SES00194,Visit,2026-05-30 02:01:20,Tablet,East,Organic,Beauty,Online,0.0,No
USR00194,SES00194,Product View,2026-05-30 02:06:20,Tablet,Norht,Social Media,Fashion,Credit Card,0.0,No
USR00194,SES00194,Add To Cart,2026-05-30 02:13:20,Desktop,South,Email,Fashion,Credit Card,0.0,No
USR00194,SES00194,Purchase,2026-05-30 02:15:20,Desktop,Norht,Social Media,Beauty,Card,844.5,No
USR00195,SES00195,Visit,2026-06-22 17:39:32,Desktop,East,Google Ads,Sport,Credit Card,0.0,Yes
USR00195,SES00195,Product View,2026-06-22 17:46:32,Tablet,East,Google Ads,Sport,Card,0.0,Yes
USR00196,SES00196,Visit,2026-06-02 01:26:25,Mobile,West,Organic,Home,Card,0.0,No
USR00196,SES00196,Product View,2026-06-02 01:33:25,Desktop,Norht,Social Media,Electronics,Credit Card,0.0,No
USR00197,SES00197,Visit,2026-06-22 13:10:17,Mobile,Norht,Google Ads,Sport,Online,0.0,No
USR00197,SES00197,Product View,2026-06-22 13:14:17,Mobile,East,Organic,Electronics,Card,0.0,No
USR00197,SES00197,Add To Cart,2026-06-22 13:19:17,Mobile,Norht,Social Media,Home,Card,0.0,No
USR00197,SES00197,Purchase,2026-06-22 13:23:17,Tablet,East,Organic,Home,Online,522.39,No
USR00198,SES00198,Visit,2026-06-02 12:23:31,Mobile,East,Email,Sport,Online,0.0,Yes
USR00198,SES00198,Product View,2026-06-02 12:27:31,Mobile,Norht,Email,Home,Online,0.0,Yes
USR00199,SES00199,Visit,2026-06-15 00:14:08,Desktop,East,Organic,Fashion,Card,0.0,No
USR00199,SES00199,Product View,2026-06-15 00:21:08,Tablet,East,Google Ads,Beauty,Online,0.0,No
USR00199,SES00199,Add To Cart,2026-06-15 00:28:08,Desktop,West,Email,Sport,Online,0.0,No
USR00199,SES00199,Purchase,2026-06-15 00:32:08,Desktop,West,Organic,Beauty,Credit Card,1077.56,No
USR00200,SES00200,Visit,2026-06-08 08:42:04,Tablet,East,Email,Electronics,Online,0.0,Yes
USR00200,SES00200,Product View,2026-06-08 08:48:04,Mobile,East,Social Media,Home,Card,0.0,Yes
USR00201,SES00201,Visit,2026-05-26 07:13:57,Desktop,South,Friends,Beauty,Card,0.0,No
USR00201,SES00201,Product View,2026-05-26 07:17:57,Mobile,South,Organic,Beauty,Online,0.0,No
USR00201,SES00201,Add To Cart,2026-05-26 07:22:57,Tablet,West,Email,Fashion,Credit Card,0.0,No
USR00202,SES00202,Visit,2026-05-30 09:06:53,Desktop,South,Email,Fashion,Online,0.0,Yes
USR00202,SES00202,Product View,2026-05-30 09:11:53,Desktop,West,Email,Home,Credit Card,0.0,Yes
USR00203,SES00203,Visit,2026-06-13 15:37:50,Tablet,East,Email,Home,Online,0.0,Yes
USR00204,SES00204,Visit,2026-06-13 02:02:55,Tablet,East,Social Media,Beauty,Credit Card,0.0,No
USR00204,SES00204,Product View,2026-06-13 02:06:55,Desktop,South,Social Media,Home,Credit Card,0.0,No
USR00205,SES00205,Visit,2026-06-10 00:33:44,Tablet,South,Google Ads,Beauty,Card,0.0,Yes
USR00205,SES00205,Product View,2026-06-10 00:38:44,Mobile,Norht,Social Media,Electronics,Card,0.0,Yes
USR00206,SES00206,Visit,2026-06-18 08:05:04,Desktop,Norht,Google Ads,Sport,Online,0.0,Yes
USR00206,SES00206,Product View,2026-06-18 08:10:04,Mobile,West,Social Media,Home,Card,0.0,Yes
USR00207,SES00207,Visit,2026-05-29 03:22:57,Mobile,South,Google Ads,Home,Card,0.0,Yes
USR00207,SES00207,Product View,2026-05-29 03:25:57,Tablet,Norht,Friends,Sport,Card,0.0,Yes
USR00208,SES00208,Visit,2026-06-10 09:51:45,Desktop,Norht,Social Media,Home,Credit Card,0.0,Yes
USR00209,SES00209,Visit,2026-06-19 16:55:41,Desktop,Norht,Organic,Home,Credit Card,0.0,Yes
USR00209,SES00209,Product View,2026-06-19 17:01:41,Desktop,West,Friends,Home,Card,0.0,Yes
USR00210,SES00210,Visit,2026-06-01 10:40:47,Tablet,East,Organic,Fashion,Online,0.0,Yes
USR00210,SES00210,Product View,2026-06-01 10:45:47,Tablet,East,Social Media,Home,Credit Card,0.0,Yes
USR00211,SES00211,Visit,2026-06-24 06:27:51,Tablet,South,Organic,Electronics,Credit Card,0.0,Yes
USR00212,SES00212,Visit,2026-06-07 15:08:37,Desktop,West,Email,Sport,Card,0.0,No
USR00212,SES00212,Product View,2026-06-07 15:11:37,Tablet,East,Social Media,Sport,Card,0.0,No
USR00212,SES00212,Add To Cart,2026-06-07 15:15:37,Mobile,Norht,Google Ads,Sport,Card,0.0,No
USR00212,SES00212,Purchase,2026-06-07 15:22:37,Tablet,East,Organic,Beauty,Card,946.1,No
USR00213,SES00213,Visit,2026-05-29 20:36:38,Desktop,Norht,Friends,Fashion,Online,0.0,Yes
USR00214,SES00214,Visit,2026-06-12 05:09:25,Tablet,South,Email,Fashion,Credit Card,0.0,Yes
USR00215,SES00215,Visit,2026-06-24 07:35:52,Desktop,East,Google Ads,Fashion,Online,0.0,No
USR00215,SES00215,Product View,2026-06-24 07:42:52,Mobile,East,Organic,Sport,Card,0.0,No
USR00215,SES00215,Add To Cart,2026-06-24 07:49:52,Desktop,East,Organic,Home,Credit Card,0.0,No
USR00215,SES00215,Purchase,2026-06-24 07:56:52,Desktop,West,Friends,Beauty,Online,1740.35,No
USR00216,SES00216,Visit,2026-06-20 11:37:28,Tablet,West,Friends,Sport,Online,0.0,Yes
USR00216,SES00216,Product View,2026-06-20 11:39:28,Desktop,East,Google Ads,Electronics,Online,0.0,Yes
USR00217,SES00217,Visit,2026-06-02 17:01:00,Tablet,East,Social Media,Fashion,Credit Card,0.0,No
USR00217,SES00217,Product View,2026-06-02 17:04:00,Desktop,Norht,Email,Electronics,Credit Card,0.0,No
USR00217,SES00217,Add To Cart,2026-06-02 17:07:00,Tablet,West,Organic,Fashion,Online,0.0,No
USR00217,SES00217,Purchase,2026-06-02 17:12:00,Mobile,South,Organic,Home,Online,1314.44,No
USR00218,SES00218,Visit,2026-06-07 12:26:07,Tablet,South,Social Media,Electronics,Online,0.0,Yes
USR00218,SES00218,Product View,2026-06-07 12:28:07,Tablet,Norht,Email,Home,Credit Card,0.0,Yes
USR00218,SES00218,Add To Cart,2026-06-07 12:33:07,Desktop,Norht,Social Media,Home,Online,0.0,Yes
USR00219,SES00219,Visit,2026-05-27 08:46:18,Desktop,West,Social Media,Beauty,Online,0.0,Yes
